product_id,product_name,product_name_original,brand,category,subcategory,sku,price,price_unit,dosage_form,ingredients,specification,is_active,source_database,ai_extracted_product,has_ai_match,ai_match_confidence,total_quantity_purchased,purchase_frequency,avg_quantity_per_purchase,avg_purchase_price,min_purchase_price,max_purchase_price,pharmacies,first_purchase_date,last_purchase_date,promotion_programs,promotion_categories,promotion_count,has_purchase_data,has_promotion_data,data_completeness_score
LC_00500358,VIÊN UỐNG HỖ TRỢ PHỤ NỮ TIỀN MÃN KINH JP LADY JPANWELL 60V,VIÊN UỐNG HỖ TRỢ PHỤ NỮ TIỀN MÃN KINH JP LADY JPANWELL 60V,Jpanwell,Thực phẩm chức năng,Sinh lý - Nội tiết tố,00500358,1300000.0,Hộp,Viên nang,"Glucosamine 5mg, Soybean isoflavones 6mg, chiết xuất nhau thai heo 100mg, Resveratrol 24mg, Hypericum perforatum flowering top 38mg, Collagen cá 100mg, Chondroitin 1mg, GABA 1mg, nhân sâm Hàn Quốc 1mg, thực vật lên men 1mg, Coenzyme Q10 1mg, Chiết xuất hoa hồng 1mg, Hyaluronic Acids 1mg, chiết xuất tinh chất hoa anh đào 0.5mg",Hộp 60 Viên,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00500354,VIÊN UỐNG BỔ PHỔI LUNG CARE JPANWELL 60V,VIÊN UỐNG BỔ PHỔI LUNG CARE JPANWELL 60V,Jpanwell,Thực phẩm chức năng,Hỗ trợ điều trị,00500354,995000.0,Hộp,Viên nang,bột hoa cúc tím 150mg,Hộp 60 Viên,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00500122,VIÊN UỐNG HỖ TRỢ CÂN BẰNG NỘI TIẾT TỐ LÉANA OCAVILL 60V,VIÊN UỐNG HỖ TRỢ CÂN BẰNG NỘI TIẾT TỐ LÉANA OCAVILL 60V,OCAVILL,Thực phẩm chức năng,Sinh lý - Nội tiết tố,00500122,680000.0,Hộp,Viên nang mềm,"Tinh dầu hoa anh thảo 1000mg, Vitamin E 20mg, Nhân Sâm 200mg, Trinh nữ 40mg, Chiết xuất Maca 350mg",Hộp 60 Viên,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00500119,"VIÊN UỐNG BỔ SUNG CANXI, GIẢM NGUY CƠ LOÃNG XƯƠNG DR.CACI OCAVILL 60V","VIÊN UỐNG BỔ SUNG CANXI, GIẢM NGUY CƠ LOÃNG XƯƠNG DR.CACI OCAVILL 60V",OCAVILL,Thực phẩm chức năng,Vitamin & Khoáng chất,00500119,570000.0,Hộp,Viên nang cứng,"Canxi bisglycinate 1000.00mg, Vitamin D3 400iu, Vitamin K2 40.00mcg, Magie oxide 88.00mg",Hộp 60 viên,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00345910,XỊT HỌNG XUYÊN TÂM LIÊN HẢI THƯỢNG VƯƠNG 30ML,XỊT HỌNG XUYÊN TÂM LIÊN HẢI THƯỢNG VƯƠNG 30ML,Hải Thượng Vương,Thực phẩm chức năng,Hỗ trợ điều trị,00345910,106000.0,Hộp,Dung dịch,"Keo Ong 2000mg, Cao lá thường xuân 700mg, Xuyên tâm liên 500mg, Chiết xuất cúc la mã 100mg, dịch chiết quả sơ ri 100mg, Tinh dầu bạc hà 12mg, chiết xuất cúc tím 300mg",Hộp,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00345909,XỊT HỌNG PROPOLIS IVY ROYAL CARE 20ML,XỊT HỌNG PROPOLIS IVY ROYAL CARE 20ML,Royal Care,Thực phẩm chức năng,Hỗ trợ điều trị,00345909,77000.0,Hộp,Dung dịch,"Tinh dầu húng chanh 6mg, Tinh dầu vỏ cam 12mg, Chiết xuất cúc la mã 100mg, chiết xuất cúc tím 300mg, Địa y 300mg, Cao lá thường xuân 700mg, Keo Ong 1000mg",Hộp,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00033702,VIÊN SỦI TĂNG SỨC ĐỀ KHÁNG OPTIMAX IMMUNITY BOOSTER VID-FIGHTER 20V,VIÊN SỦI TĂNG SỨC ĐỀ KHÁNG OPTIMAX IMMUNITY BOOSTER VID-FIGHTER 20V,Optimax,Thực phẩm chức năng,Cải thiện tăng cường chức năng,00033702,118000.0,Tuýp,,"Vitamin C 1000mg, Vitamin D 100iu, Kẽm 5mg, Mangan 2mg",Tuýp 20 Viên,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00033587,"SIRO HO, HỖ TRỢ HẠN CHẾ ĐAU ĐẦU, SỐT DATADU KINGPHAR 4X5 ỐNG 10ML","SIRO HO, HỖ TRỢ HẠN CHẾ ĐAU ĐẦU, SỐT DATADU KINGPHAR 4X5 ỐNG 10ML",Kingphar,Thực phẩm chức năng,Hỗ trợ điều trị,00033587,82000.0,Hộp,Siro,"Tiểu hồi (Quả) 400mg, Tổ kén cái 200mg, Cối xay 150mg, Bạc hà 100mg, Kinh giới 50mg, Chiết xuất gừng 250mg",Hộp 4 Vỉ x 5 Ống x 10ml,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00033284,VIÊN UỐNG HỖ TRỢ ĐẠI TRÀNG BIFIDO PLUS JPANWELL 30V,VIÊN UỐNG HỖ TRỢ ĐẠI TRÀNG BIFIDO PLUS JPANWELL 30V,Jpanwell,Thực phẩm chức năng,Hỗ trợ tiêu hóa,00033284,990000.0,Hộp,Viên nang,"Bifidobacterium BB536 10x10^9cfu/g, Chất xơ hòa tan 60mg, oligosaccharides trong sữa 70mg, Lactic acid bacteria 8.8cfu/g",Hộp 30 Viên,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00033177,CỐM LỢI SỮA TT.GALAC 20 GÓI X 3G,CỐM LỢI SỮA TT.GALAC 20 GÓI X 3G,Traphaco,Thực phẩm chức năng,Cải thiện tăng cường chức năng,00033177,128000.0,Hộp,Cốm,"Fenugreek 250mg, Moringa Moringa Leaf 250mg, Vitamin D3 100iu, Aquamin F 200mg, Vitamin B1 300mcg, Vitamin B2 300mcg, Vitamin B3 3mcg, Vitamin B6 400mcg",Hộp 20 gói,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00033184,VIÊN UỐNG GIẢM NGUY CƠ BỊ TRĨ BYETREE ROYAL CARE 60V,VIÊN UỐNG GIẢM NGUY CƠ BỊ TRĨ BYETREE ROYAL CARE 60V,Royal Care,Thực phẩm chức năng,Hỗ trợ điều trị,00033184,250000.0,Hộp,Viên nang,"Diosmin 150mg, Hạt dẻ ngựa 100mg, Diếp cá 100mg, Hesperidin 50mg, Vitamin C 30mg, Rutin 30mg, Witch hazel 30mg, Lecithin 10mg, Vitamin K1 30mcg",Hộp 60 viên,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00033126,TỐ NỮ VƯƠNG ROYAL CARE 30V,TỐ NỮ VƯƠNG ROYAL CARE 30V,Royal Care,Thực phẩm chức năng,Sinh lý - Nội tiết tố,00033126,145000.0,Hộp,Viên nang cứng,"Mầm đậu nành 215mg, Hoa anh thảo 50mg, Collagen peptide 50mg, Acerola 15mg, Vitamin E 15mg, Pueraria mirifica 15mg, Bạch thược 300mg, Xuyên khung 50mg, Đương quy 750mg, Thục địa 100mg",Hộp 30 Viên,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00032942,B COMPLEX VITAMIN ROYAL CARE 60V,B COMPLEX VITAMIN ROYAL CARE 60V,Royal Care,Thực phẩm chức năng,Vitamin & Khoáng chất,00032942,160000.0,Hộp,Viên nang cứng,"Vitamin B12 125mcg, Vitamin B6 5mg, Vitamin B2 10mg, Vitamin B1 15mg, Vitamin PP 30mg, Vitamin C 150mg, Magie oxide 160mg",Hộp 60 Viên,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00032923,VIÊN UỐNG CẢI THIỆN TIM MẠCH HATO GOLD JPANWELL 60V,VIÊN UỐNG CẢI THIỆN TIM MẠCH HATO GOLD JPANWELL 60V,Jpanwell,Thực phẩm chức năng,Sức khoẻ tim mạch,00032923,995000.0,Hộp,Viên nang,"Coenzyme Q10 105mg, Nho 1mg, Bạch quả 1mg, Chiết xuất Maca 1mg, Vừng đen 5.24mg, Nattokinase 5.24mg, Vitamin B12 2mg, Vitamin B6 2mg, Vitamin B2 2mg, Vitamin B1 2mg, Eicosapentaenoic acid 1mg, nhân sâm Hàn Quốc 21mg, Magie 10mg, DHA 9mg",Hộp 60 Viên,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00032922,VIÊN UỐNG HỖ TRỢ DẠ DÀY DR. STO JPANWELL 60V,VIÊN UỐNG HỖ TRỢ DẠ DÀY DR. STO JPANWELL 60V,Jpanwell,Thực phẩm chức năng,Hỗ trợ tiêu hóa,00032922,990000.0,Hộp,Viên nang,"Cao men bia 260mg, Vitamin B12 1mg, Vitamin B1 1mg, Curcumin 2mg, Vitamin B2 3mg, Magie cacbonat 6mg, Mạch Nha 10.5mg, Lactoferrin 10.5mg, Đu đủ 21mg, Bột ngũ cốc 105mg",Hộp 60 Viên,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00032921,VIÊN UỐNG BỔ THẬN KIDNEY PLUS JPANWELL 60V,VIÊN UỐNG BỔ THẬN KIDNEY PLUS JPANWELL 60V,Jpanwell,Thực phẩm chức năng,Hỗ trợ điều trị,00032921,990000.0,Hộp,Viên nang,"Điền Thất 2mg, Hồng sâm 2mg, Vitamin B2 0.5mg, Vitamin B1 0.5mg, Chiết xuất Maca 6.24mg, Bột nấm ngưu chương chi 10.5mg, Nhân Sâm 10.5mg, Cây Hạt Bí 10.5mg, Vitamin C 100mg, Chiết xuất Cây cọ lùn (Saw Palmetto) 95mg",Hộp 60 Viên,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00032920,VIÊN UỐNG THẢI ĐỘC GAN DR. LIVER JPANWELL 60V,VIÊN UỐNG THẢI ĐỘC GAN DR. LIVER JPANWELL 60V,Jpanwell,Thực phẩm chức năng,Cải thiện tăng cường chức năng,00032920,990000.0,Hộp,Viên nang,"Vitamin E 2.5mg, Vitamin A 2.5mg, Vitamin B12 2.5mg, Vintamin B6 2.5mg, Vitamin B2 2.5mg, Vitamin B1 2.5mg, chiết xuất atiso 3mg, Kẽm 10mg, chiết xuất cây kế sữa 10.5mg, peptide đậu nành 20mg, Nghệ 20mg, L-Ornithin 20mg, Vitamin C 60mg, Curcumin extract 31.5mg, đạm thuỷ phân từ gan lợn 52.5mg, Chiết xuất hàu 95mg",Hộp 60 Viên,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00032918,VIÊN UỐNG BỔ XƯƠNG KHỚP GLUCOSAMINE AND CHONDROITIN JPANWELL 120V,VIÊN UỐNG BỔ XƯƠNG KHỚP GLUCOSAMINE AND CHONDROITIN JPANWELL 120V,Jpanwell,Thực phẩm chức năng,Hỗ trợ điều trị,00032918,960000.0,Hộp,Viên nang,"Canxi từ vỏ sò 200mg, Glucosamine 1600mg, Collagen 100mg, Chondroitin 31.6mg, Collagen type II 12mg, Hyaluronic acid 4mg, Vitamin B12 2.08mg, Vitamin B1 2.08mg, Elastin 2mg",Hộp 120 Viên,True,Long Chau,Glucosamine,True,1.0,270,4,67.5,336999.75,175318,481817,"Nhà thuốc Minh Châu, Nhà thuốc Tâm Đức, Nhà thuốc Phúc An, Nhà thuốc An Khang",02/01/2025,28/05/2025,"Tích điểm 5% + hỗ trợ POSM (poster,",Khác,1,True,True,1.0
LC_00032917,VIÊN UỐNG GIÚP NGỦ NGON AN THẦN GABA JPANWELL 60V,VIÊN UỐNG GIÚP NGỦ NGON AN THẦN GABA JPANWELL 60V,Jpanwell,Thực phẩm chức năng,Thần kinh não,00032917,960000.0,Hộp,Viên nang,"GABA 95mg, Nữ lang 0.2mg, Chiết xuất hoa nghệ tây 1mg, Vintamin B6 5mg, Vitamin B1 4mg, Vitamin B12 4mg, Chiết xuất lá dâu tằm 6mg, Tâm sen 10.5mg, L-Tryptophan 11mg, Glycinebetaine 20mg, L-theanine 21mg",Hộp 60 Viên,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00032884,VIÊN UỐNG TĂNG CƯỜNG SỨC KHỎE VÀ TRUNG HÒA GỐC TỰ DO OKINAWA FUCOIDAN JPANWELL 3X10,VIÊN UỐNG TĂNG CƯỜNG SỨC KHỎE VÀ TRUNG HÒA GỐC TỰ DO OKINAWA FUCOIDAN JPANWELL 3X10,Jpanwell,Thực phẩm chức năng,Cải thiện tăng cường chức năng,00032884,995000.0,Hộp,Viên nang,"Axit Folic 0.4mg, Niacin 1mg, Canxi Pantothenate 1mg, Vitamin A 1.6mg, Vitamin E 2mg, Vitamin B12 2mg, Vitamin B6 2mg, Vitamin B2 2mg, Vitamin B1 2mg, Vitamin C 10mg, Tảo biển Mozuku (vùng Okinawa) 480mg, Tinh chất tảo nâu Mebuku 20mg",Hộp 3 Vỉ x 10 Viên,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00032867,VIÊN SÁNG MẮT HẢI THƯỢNG VƯƠNG 60V,VIÊN SÁNG MẮT HẢI THƯỢNG VƯƠNG 60V,Hải Thượng Vương,Thực phẩm chức năng,Cải thiện tăng cường chức năng,00032867,180000.0,Hộp,Viên nang mềm,"Dầu gấc 280mg, Việt quất 100mg, Lutein 10mg, Zeaxanthin 10mg",Hộp 60 Viên,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00032817,VIÊN UỐNG BỔ MÁU BLOOD CARE JPANWELL 60V,VIÊN UỐNG BỔ MÁU BLOOD CARE JPANWELL 60V,Jpanwell,Thực phẩm chức năng,Cải thiện tăng cường chức năng,00032817,995000.0,Hộp,Viên nang cứng,"Albumin đậu nành 610mg, Hạt tiêu lốt 0.2mg, Hạt tiêu đen 0.2mg, Bạch quả 1mg, Bột Gừng 2mg, L-Tryptophan 0.042mg, L-Histidine 0.104mg, L-Threonine 0.156mg, DL-Methionine 0.156mg, L-Phenylalanine 0.262mg, L-Lysine 0.392mg, L-Isoleucine 2.708mg, L-Valine 2.772mg, L-Leucine 5.408mg, Vitamin B12 8mg, Vitamin B6 8mg, Vitamin B2 8mg, Vitamin B1 8mg, Sắt 10.5mg, Coenzyme Q10 11mg",Hộp 60 Viên,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00032785,VƯƠNG NỮ KHANG ROYAL CARE 60V,VƯƠNG NỮ KHANG ROYAL CARE 60V,Royal Care,Thực phẩm chức năng,Sinh lý - Nội tiết tố,00032785,195000.0,Hộp,Viên nang cứng,"Trinh nữ hoàng cung 350mg, Hoàng cầm 400mg, Hoàng kỳ 400mg, Tam thất 20mg, Curcumin 20mg, Betaglucan 10mg, Papain 5mg",Hộp 60 Viên,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00345416,VIÊN UỐNG BỔ SUNG VITAMIN VÀ KHOÁNG CHẤT LAB WELL MULTI VITAS 60V,VIÊN UỐNG BỔ SUNG VITAMIN VÀ KHOÁNG CHẤT LAB WELL MULTI VITAS 60V,Lab Well,Thực phẩm chức năng,Vitamin & Khoáng chất,00345416,340000.0,Hộp,Viên nén,"Canxi 130mg, Nhân Sâm 30mg, Vitamin E 21.3iu, Vitamin D 400iu, Vitamin A 1700iu, Vitamin K 60mcg, Folate 600mcg, Vitamin B6 3mg, Vitamin B12 4.8mcg, Phosphorus 100mg, Riboflavin 2.3mg, Thiamine 2.3mg, Biotin 56mcg, Iron 7.5mg, Magnesium oxide 35mg, Pantothenic acid 10mg, Iodine 150mcg, Niacinamide 30mg, Inositol 30mg, Vanadium 10mcg, Lutein 150mcg, Vitamin C 45mg, Choline 15mg, Zinc 10mg, Copper 1.5mg, Potassium Citrate 15mg, Lycopene 500mcg, Selenium 50mcg, Chromium 25mcg, Molybdenum 50mcg, Manganese 4mg, Chloride 13mg",Hộp 60 Viên,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00345360,VIÊN UỐNG SÂM - ĐÔNG TRÙNG HẠ THẢO KOTIMOGIN 20X3,VIÊN UỐNG SÂM - ĐÔNG TRÙNG HẠ THẢO KOTIMOGIN 20X3,Thành Công,Thực phẩm chức năng,Cải thiện tăng cường chức năng,00345360,350000.0,Hộp,Viên nang mềm,"Nhân Sâm 100mg, Linh chi 65mg, Đông trùng hạ thảo 20mg, Sữa ong chúa 10mg, Nhung hươu 20mg, Men bia tươi 55mg, Vitamin E 2, Vitamin A 60, Vitamin B1 0.4mg, Vitamin B2 0.4mg, Vitamin B6 0.4mg, Tá dược vừa đủ , Vitamin B9 ",Hộp 20 Vỉ x 3 Viên,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00345454,HEALTHY NEW DOLEXPHAR 120ML,HEALTHY NEW DOLEXPHAR 120ML,Dolexphar,Thực phẩm chức năng,Cải thiện tăng cường chức năng,00345454,89000.0,Chai,Siro,"Tá dược vừa đủ , Selenium 10Mcg, Vitamin B5 36mg, Vitamin B1 36mg, Kẽm Gluconat 120mg, Taurine 240mg, Calcium lactate 480mg, Thymomodulin 360mg, Lysine HCl 7200mg, Men bia tươi 5000mg, Vitamin B6 36mg, Vitamin B2 24mg, Vitamin D3 1200, DHA ",Chai x 120ml,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00345415,VIÊN UỐNG BỔ NÃO LAB WELL ULTRA BRAIN 60V,VIÊN UỐNG BỔ NÃO LAB WELL ULTRA BRAIN 60V,Lab Well,Thực phẩm chức năng,Thần kinh não,00345415,239000.0,Hộp,Viên nang mềm,"Fish oil 1000mg, EPA 180mg, Tá dược vừa đủ 1viên, DHA 120mg",Hộp 60 Viên,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00345419,VIÊN UỐNG HỖ TRỢ TIÊU HÓA GASSOMAX VITAMINS FOR LIFE 30V,VIÊN UỐNG HỖ TRỢ TIÊU HÓA GASSOMAX VITAMINS FOR LIFE 30V,Vitamins For Life,Thực phẩm chức năng,Hỗ trợ tiêu hóa,00345419,335000.0,Chai,Viên nang,"Bromelain 50mg, Papain 50mg, Ginger Root Powder 25mg, Licorice Root 50mg, Cranberry Concentrate 50mg, Cinnamon Bark 50mg, Peppermint Leaves Power 50mg, Fennel Seed Power 25mg, Betaine Hydrochloride 25mg",Chai 30 Viên,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00345367,MILK THISTLE 1000MG NATURES BOUNTY 50V,MILK THISTLE 1000MG NATURES BOUNTY 50V,Nature's Bounty,Thực phẩm chức năng,Cải thiện tăng cường chức năng,00345367,282000.0,Hộp,Viên nang mềm,"Sáp ong vàng , Dầu đậu nành , Kế sữa 250mg, Tá dược vừa đủ ",Hộp 50 Viên,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00345446,ECHINA KINGPHAR 30V,ECHINA KINGPHAR 30V,Kingphar,Thực phẩm chức năng,Cải thiện tăng cường chức năng,00345446,57000.0,Hộp,Viên nén bao phim,"Tá dược vừa đủ , Cao cúc nhím 500mg",Hộp 30 Viên,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00005529,OMEGA369 PHARMEKAL 100V,OMEGA369 PHARMEKAL 100V,Pharmekal,Thực phẩm chức năng,Vitamin & Khoáng chất,00005529,319000.0,Hộp,Viên nang mềm,"Dầu hạt lanh 1200mg, Dầu cá 800mg, EPA 144mg",Hộp 100 Viên,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00345423,LUTEIN NATURES BOUNTY 30V,LUTEIN NATURES BOUNTY 30V,Nature's Bounty,Thực phẩm chức năng,Cải thiện tăng cường chức năng,00345423,256000.0,Hộp,Viên nang mềm,"Zeaxanthin 800mcg, Lutein 20mg",Hộp 30 viên,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00345353,"VIÊN UỐNG GIÚP TÓC CHẮC KHỎE, HẠN CHẾ RỤNG TÓC HAIR VOLUME NEW NORDIC 30V","VIÊN UỐNG GIÚP TÓC CHẮC KHỎE, HẠN CHẾ RỤNG TÓC HAIR VOLUME NEW NORDIC 30V",NEW NORDIC,Thực phẩm chức năng,Hỗ trợ làm đẹp,00345353,630000.0,Hộp,Viên nén,"Biotin 3000mcg, vitamin B5 (D-Pantothenat, canxi) 20mg, Kẽm (kẽm oxit) 15mg, đồng (đồng sunfat) 2mg, chiết xuất táo (Malus domestica) 300mg, chiết xuất hạt kê (Panicum milliaceum L.) 250mg, chiết xuất cỏ đuôi ngựa (Equisetum arvense L.) 200mg, L-Cysteine 60mg, L-Methionine 50mg",Hộp 2 vỉ x 15 viên,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00345417,"VIÊN UỐNG HỖ TRỢ NGƯỜI BỊ GOUT, CHỈ SỐ ACID URIC CAO-GOUT AID VITAMINS FOR LIFE 30V","VIÊN UỐNG HỖ TRỢ NGƯỜI BỊ GOUT, CHỈ SỐ ACID URIC CAO-GOUT AID VITAMINS FOR LIFE 30V",Vitamins For Life,Thực phẩm chức năng,Hỗ trợ điều trị,00345417,380000.0,Hộp,Viên nang,"Trái anh đào 300mg, Me rừng 400mg",Hộp 30 viên,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00345362,LIVERWELL TRƯỜNG THỌ 12X5,LIVERWELL TRƯỜNG THỌ 12X5,NAVI,Thực phẩm chức năng,Cải thiện tăng cường chức năng,00345362,140000.0,Hộp,Viên nang mềm,"Atisô 75mg, Diệp hạ châu 150mg, Nhân trần 100mg, Sài đất 75mg, Cà gai leo 100mg, Rau má 75mg, Vitamin B1 3mg, Vitamin B6 3mg, Vitamin B2 1mg, Tá dược vừa đủ ",Hộp 12 Vỉ x 5 Viên,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00011059,SÂM NHUNG BỔ THẬN NV DOLEXPHAR 30V,SÂM NHUNG BỔ THẬN NV DOLEXPHAR 30V,Dolexphar,Thực phẩm chức năng,Sinh lý - Nội tiết tố,00011059,125000.0,Hộp,Viên nang,"Nhung hươu 2.4mg, Cao ban long 7.2mg, Dâm dương hoắc 200mg, Viễn chí 16mg, Đỗ trọng 24mg, Đảng Sâm 24mg, Xuyên khung 28mg, Trạch tả 30mg, Cẩu tích 30mg, Thỏ ty tử 40mg, Nhân Sâm 80mg, Đương quy 40mg, Bạch linh 40mg, Tục đoạn 58mg, Hà thủ ô đỏ 58mg, Bách hợp 60mg, Ba kích 200mg, Hoài Sơn 76mg, Liên Nhục 88mg, Thục địa 258mg, Cam thảo 5mg, Bạch truật 36mg",Hộp 30 Viên,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00015922,VIÊN UỐNG HỖ TRỢ TĂNG TIẾT DỊCH KHỚP TRIPLE CARE GOLD VITAMINS FOR LIFE 60V,VIÊN UỐNG HỖ TRỢ TĂNG TIẾT DỊCH KHỚP TRIPLE CARE GOLD VITAMINS FOR LIFE 60V,Vitamins For Life,Thực phẩm chức năng,Hỗ trợ điều trị,00015922,650000.0,Hộp,Viên nén,"Glucosamin HCL 750mg, Collagen type II 250mg, Chondroitin sulfate sodium 250mg, Vitamin D3 200iu, Vitamin C 30mg, Manganese 2mg, MSM 100mg, Boswellia Serrata Extract 100mg, Củ nghệ 50mg, Boron 3mg, Nattokinase 1000mcg",Hộp 60 Viên,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00017023,NANO CURCUMIN PLUS TAM THẤT XẠ ĐEN HVQY 3X10,NANO CURCUMIN PLUS TAM THẤT XẠ ĐEN HVQY 3X10,HVQY,Thực phẩm chức năng,Hỗ trợ tiêu hóa,00017023,312000.0,Hộp,Viên nang cứng,"Bioperine 0.5mg, Vitamin E 6iu, Collagen peptide 20mg, Cao xạ đen 50mg, Tam thất 50mg, Nano Curcumin 300mg",Hộp 3 vỉ x 10 viên,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00017891,"SIRO HO, BỔ PHẾ BỐI MẪU FORTE MOM AND BABY TẤT THÀNH 125ML","SIRO HO, BỔ PHẾ BỐI MẪU FORTE MOM AND BABY TẤT THÀNH 125ML",Tất Thành,Thực phẩm chức năng,Hỗ trợ điều trị,00017891,55000.0,Chai,Siro,"Tô diệp 2g, Thổ bối mẫu 2g, Viễn chí 1g, Gừng tươi 2g, Cát căn 2g, Cát cánh 3g, Sa sâm 3g, Trần bì 3g, Mạch môn 3g, Tang bạch bì 4g, Kinh giới 4g, Bách bộ 4g, Tỳ bà diệp 6g, Cao Thường Xuân 0.5g, Cao hương nhu 2g, Cam thảo 2g",Chai x 125ml,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00018454,VIÊN UỐNG ĐẸP DA NATURAL VITAMIN E 400IU NATURECARE 60V,VIÊN UỐNG ĐẸP DA NATURAL VITAMIN E 400IU NATURECARE 60V,Naturecare,Thực phẩm chức năng,Vitamin & Khoáng chất,00018454,251000.0,Hộp,Viên nang mềm,"Tá dược vừa đủ , Vitamin E 400iu",Hộp 60 Viên,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00018955,ĂN NGON NGỦ NGON TẤT THÀNH NEW 30V,ĂN NGON NGỦ NGON TẤT THÀNH NEW 30V,Tất Thành,Thực phẩm chức năng,Thần kinh não,00018955,115000.0,Hộp,Viên nang mềm,"Cao bạch quả 20mg, Rotundin 15mg, Melatonin 6mg, L-Lysine hydrochloride 400mg, L-Arginine Hydrochloride 140mg, Magie oxide 30mg, Zinc gluconate 15mg, Vitamin B6 4mg, Vitamin B1 4mg, Tá dược vừa đủ ",Hộp 30 viên,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00019020,ĂN NGON BÉ KHỎE BBEAR THÀNH CÔNG 4 VỈ X 5 ỐNG,ĂN NGON BÉ KHỎE BBEAR THÀNH CÔNG 4 VỈ X 5 ỐNG,Thành Công,Thực phẩm chức năng,Cải thiện tăng cường chức năng,00019020,88000.0,Hộp,Dung dịch uống,"Enzym Protease 50iu, Vitamin D3 100iu, Enzym Amylase 250iu, Acid folic 30mcg, DHA 50mcg, Vitamin B6 0.5mg, Vitamin B2 0.5mg, Kẽm 1mg, Vitamin B1 1.2mg, Calci gluconat 11.2mg, magnesi 15mg, Thymomodulin 20mg, Fructo-oligosaccharide 100mg, L-Lysin HCL 150mg",Hộp 4 Vỉ x 5 Ống,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
